情感倾向,评论内容
2,太儿童了。猪猪狂潮比较可爱。低幼版鲁邦。我不理解这个只有几只furry的设定… 看furry还是zootopia好看。全是套路桥段，经常被尬住，看一部能停三次，聊胜于无吧。梦工厂怎么变这样了，唉…
2,不好看，不好笑，好尴尬
2,老套，无聊。
2,要是能一直反派下去就好了，我就打五星，实在是看开头就猜到结尾的套路故事，还加上毫无意义的3D。不过五个bad guys真的很可爱，连蛇哥我看着都觉得眉清目秀了。
2,作为侠盗片是不合格的，结尾早就可以猜到，剧情全是套路
2,浪费时间
2,好土…
2,放在梦工厂的动画里不算高品质，但也延续了量产似的「趣味」，氛围营造比较刻意。如果单看灰狼形象还勉强说得过去，但我如果讲它的绘画师曾画过「功夫熊猫」，你会不会小小的感叹一下他的退步呢？说实话对题材不是很感冒，毕竟《惊天魔盗团》+《蝙蝠侠》+《速度与激情》+《鲁邦三世》的剧本既老套又恶俗。但奥卡菲娜与山姆洛克菲尔的献声，还是令我略微期待了一下。及格分数而已，某些段落挺尬的。
2,British always the villain huh
2,很不对劲，且不说整个片子的逻辑就不对劲，很多细节也不对，开篇灰狼的配音和做派像个老大叔，结果还要和年轻的狐狸恋爱。明明动物是智慧生命，还是救小猫。想显示女权警察局长是女性，却是个大蠢蛋局长。像六个脱口秀出身的编剧打架，拉扯出了个剧本，小梗满满全局稀烂。
2,反诈联盟？？大灰狼和蛇…真的很没有cp感哎……
2,流水线生产的动画片；可以直接做成2D的
2,连闺女都提不起兴趣
2,太幼稚了
2,真的……好无聊啊…………
2,黑社会洗白需要做的三件事：1.找一个上岸的好大姐带路2.找一个愚蠢的替死鬼3.和国家暴力机构合作。
2,什么鬼，槽多无口
2,小学生剧本（可能小学生看了都嫌弃），真的很不喜欢这种没啥故事没啥逻辑，就强行堆砌热门元素。还以为自己整个温柔的坏狼、双面的狐狸就能碰瓷动物城了。本来我还挺好奇看电影比较少的我妈会是啥反应，结果观影结束跟我说的第一句话：太小儿科了吧。真浪费两张电影票钱。
2,有点闷闷。。当坏蛋联盟遇上另一个坏蛋变好人的故事
2,蛮无聊的，但是挺喜欢这种画风的
2,建议：1. 迅速开启分级制度，12岁以上人群不宜观看；2. 世界上没有好故事可以改编的时候就别改了。
2,期待值太高了，我还以为是能跟疯狂动物城并肩呢，没想到竟是如此。
2,比较低幼 图一乐
2,如此平庸的故事放到现在都能有这个成绩……
2,动物版的“速度与激情”，由一般大家不太喜欢的“常见反派”动物组成。故事越往后越俗套，也越没看头，感觉眼前一亮能抓住眼球和兴趣的时间太短了。奥卡菲娜的声音辨识度确实很高。
2,分了两天才看完 毫无亮点 最大槽点在于鲨鱼便装 傻子也能看出他是个鲨鱼 还变装呢 同理犯罪五人组伪装参加派对所有人都认不出他们 什么鬼 傻子都能看出来他们就是银行劫匪好吗 动画电影不等于无视客观规律 也不知道哪里混出来这种分数 4分都嫌多
2,错买成中文版没想到是秦昊配音是没想到的。
2,农夫与蛇，东郭先生与狼，郭德纲和他的徒弟们。奥卡菲娜的声音还是很有辨识度。
2,政治无比正确的美式动画，爱和种族可以战胜一切
2,实在是无聊的电影
2,这剧情我不往后看都知道要发生什么，现在的欧美动画真是越来越无聊了……
2,rubbish
2,剧情很俗套~有几首配乐还不错~
2,no tingle
2,？真不懂这个女人配音有什么好？听的难受死了，好几部电影都是她。。。
2,多少有些低幼了哈
2,建议海报上的slogan改成“好没意思，差点睡着”～建议设置分级为12禁（仅限12岁以下儿童观看）～
2,我们不需要突然良心发现的坏人，我们需要受到道德限制的好人。这是东西方文化的巨大差别，赎罪与克己
2,真的不好看
2,小孩看看得啦，太老套，市长跟小鼹鼠出现的第一个镜头，就看出来啦
2,开头这低俗小说的场景一出，加上人物鲜明有魅力，好像有点不简单，但是没必要一点新鲜感都没有吧，又是模仿大拼盘，越往后越无聊，这种拼凑，实在廉价
2,闭着眼我都知道狼是好人猪是坏人
2,Boring. Predictable. Stereotypes.
2,集cliché之大成，作画风格倒是挺好的。
2,老套
2,看了三个晚上才看完??????看着看着就困了
2,梦工厂你怎么回事…
2,2022055 模版化公式电影，好喜欢食人鱼
2,疫情期间的院线电影多多发掘还是有好片的，角色刻画相当不错，最爱狐狸州长，可文可武，可御可萝，眉钉帅呆了！
2,动物也要讲基本法啊
2,动画电影 还是得看皮克斯和迪士尼合作系列，像《寻梦环游记》《疯狂动物城》《心灵之旅》这些都能原创一个完整的奇幻动画世界，又有一些启发心灵的好故事好主题耐人寻味。今天梦工厂的这部还是像他家的《疯狂原始人》一贯嘻嘻哈哈无厘头喜剧风格，只是有点幼稚化套路化了，像是学生模仿的动物寓言故事习作
2,go bad…or go home 
2,非常非常老套无聊的故事，没觉得有任何亮点，不差劲，在各种优秀的动画作品中，它真的太平庸了。
2,《动物狂想曲》番外篇？
2,画风挺可爱的，但整个剧本就真的挺平庸的，太套路化了，没劲
2,说的是反对刻板印象，但是里面塑造的人物还是那么刻板印象。
2,wolf是什么终极猪队友啊。俗套无聊对不起票价
2,太过于俗套、老套、不思进取的故事了…好莱坞缺乏创新力了吗？是的？！boring！
2,俗套
2,本来是准备五一前和儿子去影院看的，谁知一纸禁令北京电影院都关了个干净，只好投屏观看了…总的来说，一般。有两个桥段还可以，一是开头为了??庆祝生日来个绕城大追捕，二是假意改邪归正，拯救??开了个舞会大PARTY，除此以外我感觉经费并不是很足，动物们的小眼神儿还是值得一看的，里边儿有戏。??作为州长这一点我还是非常赞许的，和??的互动也都很有意思。可以看一次吧，算是～
2,剧情太烂了
2,就是小朋友看的，成年人看略显无聊
2,这个最多最多6分了。谁都知道坏蛋会是好人，谁都知道教授一副羊副市长的样子。但最重要的是逻辑不足，人物动机极其极其不足。人物认定更是不完整。教授的动机目的和设定是个啥啊，州长说当就当上了？还有就是嘴遁的地方完全不给力啊，怎么就说服成功了？怎么就感动了？完全没逻辑，脑补剩下的嘴遁部分么？
2,好一般呢。坏人组还是可爱的
2,Don't you judge so fast…无论是故事的可看性和有趣程度，还是背后的隐喻，都跟同样是动物拟人化的《疯狂动物城》完全不是一个档次…顶多算幼稚园版的《窈窕淑女》，不过如果观众是小朋友的话应该会看了很开心吧，音乐??挺好听的…
2,制作欠精良，哪怕是俗套，却也不搞笑，孩子全场没发出笑声。。。
2,毫无新意的俗套剧情和毫无说服力的情节发展 笑点也平平??
2,剧情俗套
2,太多套路，太少想象力
2,适合小孩子的幼稚片。
2,好吧，我不是很喜欢
2,垃圾
2,Moss的配音，俗套的剧情。
2,甚至连槽点都是那么无聊普通
2,豚鼠是吞了个Moss进去吗hh（Ayoade这声音太有辨识度了
2,剧情一般，人和动物一起逻辑说服不了我咯
2,带儿子第一天去看电影，后半段我竟然睡着了……儿子倒是看得津津有味。电影结束后儿子不停地说：坏蛋怎么这么帅滴！
2,老套路 没意思 画风一般色调暗黄不是我喜欢的类型
2,非常的套路 但并不是疯狂动物城那种套路 全片就像一个不知名的导演 加一大堆顶流明星 加一个两天写出来的剧本 加十亿美金的宣发的特效超级大片的那种套路 很无聊 现在美国动画也开始逐渐低幼了吗
2,好俗哦
2,幼稚又老套，就狐狸飙车那里很过瘾好看。不过适合带小朋友看，宣扬善良，价值观很正。
2,很套路 适合孩子看 用极致的坏和好铺垫，再反转，再讲不要刻板印象
2,可能自己真的老了，隔一夜就不想看完
2,浪费了这么好的设定。没人觉得狼很像Mile吗？
2,中间睡过去3次
2,全是老掉牙的套路
2,随着年龄的增长，有些本以为会喜欢的电影，根本经不起一丁点推敲
2,故事太老套了
2,看到狼第一次帮老太太的时候，一旁的赵老师发动编剧DNA告诉我了他认为的整个故事，然后电影最终的呈现和他说的一模一样。
2,这个动物设定我实在接受不了...
2,英腔一港，坏逼登场
2,看睡着了
2,Crimson Paw的打斗是唯一的华彩了
2,故事核心太低龄好多套路
2,剧情有点敷衍…
2,看惯了迪迪尼 看不得这种贫穷的画面
2,设定太低幼了我的天…全篇大概7只会讲话的动物，然后警察要抓其中5只，然后5只贴个胡子戴个帽子就没人认的出来了…
2,tall road
2,毫无深度 剧情也较无聊且好猜的大团圆喜剧片，除了furry可爱以外没啥看头，狼蛛很色但是声音好难听……全靠Diane的眉钉撑到最后。
2,老套的好莱坞套路
2,没啥新意
2,画面风格比较接近前几年的蜘蛛侠 但剧情太过低幼
2,什么全球变暖
2,反转还是不错的。不能要求每一部片子都是疯狂动物城。
2,画风丑，剧情烂俗
2,太幼稚了
2,"主旨有问题。整条剧情线“从坏蛋变好人就是做到善良利他助人”，结果把善良宣扬为任何时候都记得优先考虑他人需求(直接扼杀自己欲望)，矫枉过正可以是一段经过之路，但把矫形期间的形态当作终极信仰则后患无穷，无论影片想教育还是纯歌颂都败于硬伤。并且，反派因主动承担了过往之错的刑罚而迎受称赞，那观感上亦正亦邪(实际暗戳戳导向正)的角色为什么眼看他人替自己顶了罪名却一言不发就此圆满落幕，因为他已犯下滔天大罪十恶不赦所以多一个虚无指控也没所谓？强行道德洁癖，何不洁癖到底。
看个乐，有几处笑点真不错~中后段精彩，女性角色打斗和夕阳飙车戏太赞，隐约感觉有致敬别的片子。
谁会不喜欢黛安狐??这样的女朋友呢，他俩真是一眼万年，天生一对。"
